song1,song2,similarity,Cal_artist,Cal_user,Cal_final
Vamos A Bailar,Sun Giant,2.9705882352941178,0,0,2.9705882352941178
Vamos A Bailar,City Love,2.455985552115583,0,0,2.455985552115583
Vamos A Bailar,Right Back,1.9954320189614307,0,0,1.9954320189614307
Vamos A Bailar,Moonshine,1.1662464985994399,0,0,1.1662464985994399
Vamos A Bailar,Lover,3.0573242117359767,0,0,3.0573242117359767
Vamos A Bailar,Neural Rust,2.164828738512949,0,0,2.164828738512949
Vamos A Bailar,Holes To Heaven,2.361064425770308,0,0,2.361064425770308
I?'m A Steady Rollin? Man,The Cove,1.8666666666666665,0,0,1.8666666666666665
I?'m A Steady Rollin? Man,Nothing from Nothing,2.138146167557932,0,1,3.138146167557932
I?'m A Steady Rollin? Man,Entre Dos Aguas,4.287079587079587,0,0,4.287079587079587
I?'m A Steady Rollin? Man,Under Cold Blue Stars,4.546176046176046,0,1,5.546176046176046
I?'m A Steady Rollin? Man,Riot Radio (Soundtrack Version),9.333154083618481,0,1,10.333154083618481
I?'m A Steady Rollin? Man,Sin límites (I),0.6713286713286715,0,1,1.6713286713286715
I?'m A Steady Rollin? Man,12 segundos de oscuridad,1.7636363636363637,0,1,2.7636363636363637
I?'m A Steady Rollin? Man,Ears To The Ground (Album Version),5.988074017485782,0,1,6.988074017485782
I?'m A Steady Rollin? Man,Food Chain (Album Version),4.616761996173761,0,1,5.616761996173761
I?'m A Steady Rollin? Man,Stronger,1.003921568627451,0,0,1.003921568627451
I?'m A Steady Rollin? Man,Constellations,1.1934065934065934,0,0,1.1934065934065934
I?'m A Steady Rollin? Man,You're My Flame [Album Version],3.2737987502693384,0,0,3.2737987502693384
I?'m A Steady Rollin? Man,Learn To Fly,3.2799783549783545,0,0,3.2799783549783545
I?'m A Steady Rollin? Man,Apuesta Por El Rock 'N' Roll,5.421756021756021,0,0,5.421756021756021
I?'m A Steady Rollin? Man,Paper Gangsta,3.757042957042957,0,1,4.757042957042957
I?'m A Steady Rollin? Man,You Don't Have To Believe Me (Album Version),2.9959383753501396,0,0,2.9959383753501396
I?'m A Steady Rollin? Man,Nothing Gives Me Pleasure,4.708053058053058,0,1,5.708053058053058
I?'m A Steady Rollin? Man,Ugly Stories,3.081168831168831,0,1,4.0811688311688314
I?'m A Steady Rollin? Man,Soy,0.6190476190476191,0,1,1.619047619047619
I?'m A Steady Rollin? Man,Winter In The Hamptons,2.914762430551904,1,0,3.914762430551904
I?'m A Steady Rollin? Man,Stacked Actors,3.4570972886762354,0,1,4.457097288676236
I?'m A Steady Rollin? Man,Sehr kosmisch,0.8080808080808082,0,0,0.8080808080808082
I?'m A Steady Rollin? Man,Silvery Sleds (Album Version),8.991077549901082,0,1,9.991077549901082
I?'m A Steady Rollin? Man,My Love Has Gone,2.1435231435231437,0,1,3.1435231435231437
I?'m A Steady Rollin? Man,Hollywood Bass Player,5.3269955534661415,0,1,6.3269955534661415
I?'m A Steady Rollin? Man,Heaven's gonna burn your eyes,4.307110536522301,0,1,5.307110536522301
I?'m A Steady Rollin? Man,Leap Year,3.638095238095238,0,1,4.638095238095238
I?'m A Steady Rollin? Man,Summertime (Album Version),3.1543965838083485,0,0,3.1543965838083485
I?'m A Steady Rollin? Man,Pilgrim,4.031595339644875,0,1,5.031595339644875
I?'m A Steady Rollin? Man,Outside Villanova (Album Version),4.053081232492997,0,1,5.053081232492997
I?'m A Steady Rollin? Man,Let It Be Sung,1.7738095238095237,0,1,2.7738095238095237
I?'m A Steady Rollin? Man,I'll Be Missing You (Featuring Faith Evans & 112)(Album Version),4.651276312267024,0,1,5.651276312267024
I?'m A Steady Rollin? Man,Love Shack,4.802015631427396,0,1,5.802015631427396
I?'m A Steady Rollin? Man,Clarity,2.352380952380952,0,0,2.352380952380952
I?'m A Steady Rollin? Man,Vamos A Bailar,2.301249730661495,0,0,2.301249730661495
I?'m A Steady Rollin? Man,Nice To Fit In,3.970502046972635,0,1,4.970502046972635
I?'m A Steady Rollin? Man,Futures [Album Version],3.343052372464138,0,1,4.343052372464138
I?'m A Steady Rollin? Man,It Hasn't Been Long Enough (Album Version),4.0262414056531695,0,0,4.0262414056531695
I?'m A Steady Rollin? Man,The Old Saloon,1.776068376068376,0,1,2.776068376068376
I?'m A Steady Rollin? Man,Gimme Stitches,3.0548562548562543,0,1,4.054856254856254
I?'m A Steady Rollin? Man,Fever,2.1267399267399267,0,0,2.1267399267399267
I?'m A Steady Rollin? Man,Behind The Sea [Live In Chicago],3.6494949494949496,0,1,4.649494949494949
I?'m A Steady Rollin? Man,Champion,1.9469368608687494,0,0,1.9469368608687494
I?'m A Steady Rollin? Man,Breakout,2.6311688311688313,0,0,2.6311688311688313
I?'m A Steady Rollin? Man,Do You Wanna Dance,8.798566449030847,0,0,8.798566449030847
I?'m A Steady Rollin? Man,Speed Of Sound,2.7333333333333334,0,0,2.7333333333333334
I?'m A Steady Rollin? Man,Laughing,1.6046620046620048,0,1,2.604662004662005
I?'m A Steady Rollin? Man,Ragged Wood,2.9113881287794334,0,0,2.9113881287794334
I?'m A Steady Rollin? Man,Llueve,1.2857142857142856,0,0,1.2857142857142856
I?'m A Steady Rollin? Man,His Majesty Rides (Album Version),3.4745391863038924,0,1,4.474539186303892
I?'m A Steady Rollin? Man,No So Silent Night (album version),6.096075819605231,0,1,7.096075819605231
I?'m A Steady Rollin? Man,Street Lights,2.4115688920642477,0,1,3.4115688920642477
I?'m A Steady Rollin? Man,Mykonos,2.6862745098039214,0,1,3.6862745098039214
I?'m A Steady Rollin? Man,Christmas With Jesus (Album Version),6.519792299204062,0,0,6.519792299204062
I?'m A Steady Rollin? Man,Wa Winjigo Ero,0.8095238095238095,0,1,1.8095238095238095
I?'m A Steady Rollin? Man,Country Road,2.41991341991342,0,1,3.41991341991342
I?'m A Steady Rollin? Man,The Pageant Of The Bizarre [Album Version],3.20566688213747,0,1,4.20566688213747
I?'m A Steady Rollin? Man,Rain,1.7507002801120446,0,0,1.7507002801120446
I?'m A Steady Rollin? Man,Givin' It Up (Album Version),2.301249730661495,0,1,3.301249730661495
I?'m A Steady Rollin? Man,Oh No,3.8580086580086577,0,1,4.858008658008657
I?'m A Steady Rollin? Man,Love Song For No One,3.7719290513408157,0,0,3.7719290513408157
I?'m A Steady Rollin? Man,Jewels And Gold,3.065372518778091,0,0,3.065372518778091
I?'m A Steady Rollin? Man,Soft and Sweet,2.733333333333333,0,0,2.733333333333333
I?'m A Steady Rollin? Man,Italian Dry Ice,6.3432380828665655,0,1,7.3432380828665655
I?'m A Steady Rollin? Man,Wonderful (Album Version),2.301249730661495,0,1,3.301249730661495
I?'m A Steady Rollin? Man,Warning,1.4285714285714284,0,1,2.4285714285714284
I?'m A Steady Rollin? Man,83,3.521207550619315,0,0,3.521207550619315
I?'m A Steady Rollin? Man,Carolina (Album Version),3.473621218822457,0,0,3.473621218822457
I?'m A Steady Rollin? Man,Neon,4.043626308332191,0,1,5.043626308332191
I?'m A Steady Rollin? Man,The Middle,2.515151515151515,0,0,2.515151515151515
I?'m A Steady Rollin? Man,High and dry,3.9419457735247203,0,0,3.9419457735247203
I?'m A Steady Rollin? Man,All That We Perceive,2.6761904761904765,0,1,3.6761904761904765
I?'m A Steady Rollin? Man,El Otro Lado (Album Version),3.358392587804352,0,1,4.358392587804352
I?'m A Steady Rollin? Man,The Christmas Song  (LP Version),6.909665334665333,0,1,7.909665334665333
I?'m A Steady Rollin? Man,God_ Please Let Me Go Back,6.42187647234087,0,0,6.42187647234087
I?'m A Steady Rollin? Man,Domesticated Lovers,4.2206061911944275,0,1,5.2206061911944275
I?'m A Steady Rollin? Man,Our Swords (Soundtrack Version),9.566875917340315,0,1,10.566875917340315
I?'m A Steady Rollin? Man,Are You In?,1.915151515151515,0,0,1.915151515151515
I?'m A Steady Rollin? Man,Middle Management (Album Version),4.487880746704276,0,0,4.487880746704276
I?'m A Steady Rollin? Man,Drive,1.2070429570429573,0,1,2.2070429570429573
I?'m A Steady Rollin? Man,It's a Trip,2.033017962429727,0,0,2.033017962429727
I?'m A Steady Rollin? Man,Georgia Brown,2.795238095238095,0,1,3.795238095238095
I?'m A Steady Rollin? Man,Generator,3.0548562548562543,0,1,4.054856254856254
I?'m A Steady Rollin? Man,Come Back To Bed,4.786682425126362,0,0,4.786682425126362
I?'m A Steady Rollin? Man,He Doesn't Know Why,2.581717799109104,0,0,2.581717799109104
I?'m A Steady Rollin? Man,It's The Night Time,2.369574285363759,0,0,2.369574285363759
I?'m A Steady Rollin? Man,Tu Quieres Volver,3.0087912087912088,0,1,4.008791208791209
I?'m A Steady Rollin? Man,Last Words (Soundtrack Version),10.248580177991942,1,0,11.248580177991942
I?'m A Steady Rollin? Man,Summer Dress 2 (iodine),5.092707292707293,0,1,6.092707292707293
I?'m A Steady Rollin? Man,Trani,3.7830933772110242,0,0,3.7830933772110242
I?'m A Steady Rollin? Man,Bigger Isn't Better,3.900865800865801,0,0,3.900865800865801
I?'m A Steady Rollin? Man,Sun Giant,5.3725490196078445,0,0,5.3725490196078445
I?'m A Steady Rollin? Man,City Love,2.7949765920354155,0,0,2.7949765920354155
I?'m A Steady Rollin? Man,Right Back,2.249106449106449,0,1,3.249106449106449
I?'m A Steady Rollin? Man,Moonshine,1.5694444444444444,0,0,1.5694444444444444
I?'m A Steady Rollin? Man,Lover,3.7440601881778353,0,0,3.7440601881778353
I?'m A Steady Rollin? Man,Neural Rust,2.433333333333333,0,1,3.433333333333333
I?'m A Steady Rollin? Man,Holes To Heaven,3.1904761904761907,0,1,4.190476190476191
Nice To Fit In,The Cove,2.3662464985994394,0,0,2.3662464985994394
Nice To Fit In,Nothing from Nothing,2.5773647920706746,0,1,3.5773647920706746
Nice To Fit In,Entre Dos Aguas,4.37922502334267,0,0,4.37922502334267
Nice To Fit In,Under Cold Blue Stars,6.6868135132841,0,1,7.6868135132841
Nice To Fit In,Riot Radio (Soundtrack Version),12.998142792879634,0,1,13.998142792879634
Nice To Fit In,Sin límites (I),1.0176470588235293,0,1,2.0176470588235293
Nice To Fit In,12 segundos de oscuridad,2.2436813186813183,0,1,3.2436813186813183
Nice To Fit In,Ears To The Ground (Album Version),8.397166722166721,0,1,9.397166722166721
Nice To Fit In,Food Chain (Album Version),6.411758374064876,0,1,7.411758374064876
Nice To Fit In,Stronger,1.4220551378446116,0,0,1.4220551378446116
Nice To Fit In,Constellations,1.6305899552803578,0,0,1.6305899552803578
Nice To Fit In,You're My Flame [Album Version],5.169719642242862,0,0,5.169719642242862
Nice To Fit In,Learn To Fly,3.8060444457503277,0,0,3.8060444457503277
Nice To Fit In,Apuesta Por El Rock 'N' Roll,7.308151506216519,0,0,7.308151506216519
Nice To Fit In,Paper Gangsta,4.61798491326355,0,1,5.61798491326355
Nice To Fit In,You Don't Have To Believe Me (Album Version),4.229001425131456,0,0,4.229001425131456
Nice To Fit In,Nothing Gives Me Pleasure,6.738068467480233,0,1,7.738068467480233
Nice To Fit In,Ugly Stories,4.3668499800852745,1,0,5.3668499800852745
Nice To Fit In,Soy,0.8390522875816994,0,1,1.8390522875816995
Nice To Fit In,Winter In The Hamptons,4.38531500319426,0,1,5.38531500319426
Nice To Fit In,Stacked Actors,4.004265376865996,0,1,5.004265376865996
Nice To Fit In,Sehr kosmisch,1.0234432234432234,0,0,1.0234432234432234
Nice To Fit In,Silvery Sleds (Album Version),12.521630433549936,1,0,13.521630433549936
Nice To Fit In,My Love Has Gone,3.124346405228758,0,1,4.124346405228758
Nice To Fit In,Hollywood Bass Player,9.580198044129933,0,1,10.580198044129933
Nice To Fit In,Heaven's gonna burn your eyes,6.40986166396383,0,1,7.40986166396383
Nice To Fit In,Leap Year,4.922152194211019,0,1,5.922152194211019
Nice To Fit In,Summertime (Album Version),4.077158582731338,0,0,4.077158582731338
Nice To Fit In,Pilgrim,7.398942208462331,0,1,8.39894220846233
Nice To Fit In,Outside Villanova (Album Version),5.967096663226695,0,1,6.967096663226695
Nice To Fit In,Let It Be Sung,2.8994496044031646,0,1,3.8994496044031646
Nice To Fit In,I'll Be Missing You (Featuring Faith Evans & 112)(Album Version),5.887155199461702,0,1,6.887155199461702
Nice To Fit In,Love Shack,7.138666519239274,0,1,8.138666519239274
Nice To Fit In,Clarity,5.470530492898914,0,0,5.470530492898914
Nice To Fit In,Vamos A Bailar,3.434511523907809,0,0,3.434511523907809
Nice To Fit In,I?'m A Steady Rollin? Man,3.9705020469726353,0,1,4.970502046972635
Nice To Fit In,Futures [Album Version],4.7255745888098835,0,1,5.7255745888098835
Nice To Fit In,It Hasn't Been Long Enough (Album Version),5.25244464857468,0,0,5.25244464857468
Nice To Fit In,The Old Saloon,2.6706680917981225,0,1,3.6706680917981225
Nice To Fit In,Gimme Stitches,4.118481063140506,0,1,5.118481063140506
Nice To Fit In,Fever,2.5841613838517863,0,0,2.5841613838517863
Nice To Fit In,Behind The Sea [Live In Chicago],7.165378945100307,0,1,8.165378945100308
Nice To Fit In,Champion,2.0629281537176274,0,0,2.0629281537176274
Nice To Fit In,Breakout,3.4914170796523734,0,0,3.4914170796523734
Nice To Fit In,Do You Wanna Dance,11.816348469212247,0,0,11.816348469212247
Nice To Fit In,Speed Of Sound,3.663095238095237,0,0,3.663095238095237
Nice To Fit In,Laughing,2.209940291906236,0,1,3.209940291906236
Nice To Fit In,Ragged Wood,3.4669158207521376,0,0,3.4669158207521376
Nice To Fit In,Llueve,1.6982456140350877,0,0,1.6982456140350877
Nice To Fit In,His Majesty Rides (Album Version),4.913186151653643,0,1,5.913186151653643
Nice To Fit In,No So Silent Night (album version),7.001091718738778,0,1,8.001091718738778
Nice To Fit In,Street Lights,4.550577423952037,0,1,5.550577423952037
Nice To Fit In,Mykonos,2.857843137254902,0,1,3.857843137254902
Nice To Fit In,Christmas With Jesus (Album Version),8.271184534419827,0,0,8.271184534419827
Nice To Fit In,Wa Winjigo Ero,1.9865497076023388,0,1,2.9865497076023386
Nice To Fit In,Country Road,4.081045751633987,1,0,5.081045751633987
Nice To Fit In,The Pageant Of The Bizarre [Album Version],5.1119711042311655,0,1,6.1119711042311655
Nice To Fit In,Rain,2.403044375644995,0,0,2.403044375644995
Nice To Fit In,Givin' It Up (Album Version),3.184511523907809,0,1,4.184511523907808
Nice To Fit In,Oh No,4.785646714826282,0,1,5.785646714826282
Nice To Fit In,Love Song For No One,5.65765393876849,0,0,5.65765393876849
Nice To Fit In,Jewels And Gold,4.313985945255295,0,0,4.313985945255295
Nice To Fit In,Soft and Sweet,2.558978328173375,0,0,2.558978328173375
Nice To Fit In,Italian Dry Ice,9.829414221829083,0,1,10.829414221829083
Nice To Fit In,Wonderful (Album Version),3.184511523907809,0,1,4.184511523907808
Nice To Fit In,Warning,2.825601995184039,0,1,3.825601995184039
Nice To Fit In,83,4.611102133160957,0,0,4.611102133160957
Nice To Fit In,Carolina (Album Version),6.7853850312054655,0,0,6.7853850312054655
Nice To Fit In,Neon,4.988565777188067,0,1,5.988565777188067
Nice To Fit In,The Middle,3.3046218487394956,0,0,3.3046218487394956
Nice To Fit In,High and dry,4.682486665381402,0,0,4.682486665381402
Nice To Fit In,All That We Perceive,3.8301292446803283,0,1,4.830129244680329
Nice To Fit In,El Otro Lado (Album Version),4.922606762003047,0,1,5.922606762003047
Nice To Fit In,The Christmas Song  (LP Version),8.330066699726144,0,1,9.330066699726144
Nice To Fit In,God_ Please Let Me Go Back,9.246036660278145,0,0,9.246036660278145
Nice To Fit In,Domesticated Lovers,7.571686096840894,0,1,8.571686096840894
Nice To Fit In,Our Swords (Soundtrack Version),13.230048348624198,0,1,14.230048348624198
Nice To Fit In,Are You In?,2.73984593837535,0,0,2.73984593837535
Nice To Fit In,Middle Management (Album Version),6.711111111111111,0,0,6.711111111111111
Nice To Fit In,Drive,1.641769865841073,0,1,2.641769865841073
Nice To Fit In,It's a Trip,3.8586195881861514,0,0,3.8586195881861514
Nice To Fit In,Georgia Brown,4.222738218094255,0,1,5.222738218094255
Nice To Fit In,Generator,4.118481063140506,0,1,5.118481063140506
Nice To Fit In,Come Back To Bed,6.792591695855929,0,0,6.792591695855929
Nice To Fit In,He Doesn't Know Why,3.0687132063730527,0,0,3.0687132063730527
Nice To Fit In,It's The Night Time,4.124413976116762,0,0,4.124413976116762
Nice To Fit In,Tu Quieres Volver,4.181710403459629,0,1,5.181710403459629
Nice To Fit In,Last Words (Soundtrack Version),13.749471907521439,0,1,14.749471907521439
Nice To Fit In,Summer Dress 2 (iodine),7.037925507584951,0,1,8.037925507584951
Nice To Fit In,Trani,4.004621848739496,0,0,4.004621848739496
Nice To Fit In,Bigger Isn't Better,4.842701115533933,0,0,4.842701115533933
Nice To Fit In,Sun Giant,5.715686274509804,0,0,5.715686274509804
Nice To Fit In,City Love,5.462375300997592,0,0,5.462375300997592
Nice To Fit In,Right Back,3.1792666054275958,1,0,4.179266605427596
Nice To Fit In,Moonshine,2.0552075375604786,0,0,2.0552075375604786
Nice To Fit In,Lover,4.459155997081694,0,0,4.459155997081694
Nice To Fit In,Neural Rust,3.3141395154553046,0,1,4.314139515455304
Nice To Fit In,Holes To Heaven,4.999299719887955,0,1,5.999299719887955
Futures [Album Version],The Cove,1.9433066933066934,0,0,1.9433066933066934
Futures [Album Version],Nothing from Nothing,2.319230769230769,0,1,3.319230769230769
Futures [Album Version],Entre Dos Aguas,3.9708277017100544,0,0,3.9708277017100544
Futures [Album Version],Under Cold Blue Stars,6.6079185520362,1,0,7.6079185520362
Futures [Album Version],Riot Radio (Soundtrack Version),13.874122334493851,0,1,14.874122334493851
Futures [Album Version],Sin límites (I),1.4,0,1,2.4
Futures [Album Version],12 segundos de oscuridad,2.781018981018981,0,1,3.781018981018981
Futures [Album Version],Ears To The Ground (Album Version),8.270839617898442,1,0,9.270839617898442
Futures [Album Version],Food Chain (Album Version),7.487429237429237,0,1,8.487429237429236
Futures [Album Version],Stronger,1.631578947368421,0,0,1.631578947368421
Futures [Album Version],Constellations,1.914754363283775,0,0,1.914754363283775
Futures [Album Version],You're My Flame [Album Version],4.568034906270201,0,0,4.568034906270201
Futures [Album Version],Learn To Fly,2.8634992458521866,0,0,2.8634992458521866
Futures [Album Version],Apuesta Por El Rock 'N' Roll,6.136531837615428,0,0,6.136531837615428
Futures [Album Version],Paper Gangsta,4.418576031811326,0,1,5.418576031811326
Futures [Album Version],You Don't Have To Believe Me (Album Version),5.55922410922411,0,0,5.55922410922411
Futures [Album Version],Nothing Gives Me Pleasure,7.484978257037081,0,1,8.484978257037081
Futures [Album Version],Ugly Stories,4.873190045248869,0,1,5.873190045248869
Futures [Album Version],Soy,0.9903846153846154,1,0,1.9903846153846154
Futures [Album Version],Winter In The Hamptons,2.5410806427834287,0,1,3.5410806427834287
Futures [Album Version],Stacked Actors,3.0393162393162387,1,0,4.039316239316239
Futures [Album Version],Sehr kosmisch,1.4153846153846152,0,0,1.4153846153846152
Futures [Album Version],Silvery Sleds (Album Version),13.349290930947278,0,1,14.349290930947278
Futures [Album Version],My Love Has Gone,3.4570512820512826,0,1,4.457051282051283
Futures [Album Version],Hollywood Bass Player,6.048127852539618,1,0,7.048127852539618
Futures [Album Version],Heaven's gonna burn your eyes,5.039562888092299,1,0,6.039562888092299
Futures [Album Version],Leap Year,5.811938061938061,0,1,6.811938061938061
Futures [Album Version],Summertime (Album Version),5.281760396466279,0,0,5.281760396466279
Futures [Album Version],Pilgrim,3.7154905551964372,1,0,4.715490555196437
Futures [Album Version],Outside Villanova (Album Version),6.494289044289045,1,0,7.494289044289045
Futures [Album Version],Let It Be Sung,2.847435897435897,0,1,3.847435897435897
Futures [Album Version],I'll Be Missing You (Featuring Faith Evans & 112)(Album Version),7.002869352869354,0,1,8.002869352869354
Futures [Album Version],Love Shack,5.593317466846878,0,1,6.593317466846878
Futures [Album Version],Clarity,2.9417027417027417,0,0,2.9417027417027417
Futures [Album Version],Vamos A Bailar,2.972446670976083,0,0,2.972446670976083
Futures [Album Version],I?'m A Steady Rollin? Man,3.343052372464137,0,1,4.343052372464137
Futures [Album Version],Nice To Fit In,4.7255745888098835,0,1,5.7255745888098835
Futures [Album Version],It Hasn't Been Long Enough (Album Version),6.820762570762571,0,0,6.820762570762571
Futures [Album Version],The Old Saloon,2.8747135217723456,0,1,3.8747135217723456
Futures [Album Version],Gimme Stitches,3.11980176686059,0,1,4.11980176686059
Futures [Album Version],Fever,3.070598519127931,0,0,3.070598519127931
Futures [Album Version],Behind The Sea [Live In Chicago],3.2691308691308687,0,1,4.269130869130869
Futures [Album Version],Champion,1.7269005847953216,0,0,1.7269005847953216
Futures [Album Version],Breakout,3.1185897435897436,0,0,3.1185897435897436
Futures [Album Version],Do You Wanna Dance,9.578837992073288,0,0,9.578837992073288
Futures [Album Version],Speed Of Sound,3.753246753246753,0,0,3.753246753246753
Futures [Album Version],Laughing,1.9482456140350874,0,1,2.9482456140350877
Futures [Album Version],Ragged Wood,3.0586615139246716,0,0,3.0586615139246716
Futures [Album Version],Llueve,1.2,0,0,1.2
Futures [Album Version],His Majesty Rides (Album Version),6.430883203483823,0,1,7.430883203483823
Futures [Album Version],No So Silent Night (album version),7.5814851814851805,1,0,8.581485181485181
Futures [Album Version],Street Lights,2.2284387439186197,0,1,3.2284387439186197
Futures [Album Version],Mykonos,1.865384615384615,1,0,2.865384615384615
Futures [Album Version],Christmas With Jesus (Album Version),8.879675716440422,0,0,8.879675716440422
Futures [Album Version],Wa Winjigo Ero,0.711111111111111,1,0,1.711111111111111
Futures [Album Version],Country Road,3.1141025641025637,0,1,4.114102564102564
Futures [Album Version],The Pageant Of The Bizarre [Album Version],4.9197640594699426,0,1,5.9197640594699426
Futures [Album Version],Rain,1.6576923076923076,0,0,1.6576923076923076
Futures [Album Version],Givin' It Up (Album Version),4.215093729799612,0,1,5.215093729799612
Futures [Album Version],Oh No,2.5648560503823656,1,0,3.5648560503823656
Futures [Album Version],Love Song For No One,5.781410256410257,0,0,5.781410256410257
Futures [Album Version],Jewels And Gold,3.6073861123396727,0,0,3.6073861123396727
Futures [Album Version],Soft and Sweet,1.7074898785425097,0,0,1.7074898785425097
Futures [Album Version],Italian Dry Ice,5.418809458515342,0,1,6.418809458515342
Futures [Album Version],Wonderful (Album Version),4.215093729799612,1,0,5.215093729799612
Futures [Album Version],Warning,1.7014957264957264,1,0,2.7014957264957262
Futures [Album Version],83,4.621794871794872,0,0,4.621794871794872
Futures [Album Version],Carolina (Album Version),4.7107962213225365,0,0,4.7107962213225365
Futures [Album Version],Neon,3.630178670658547,1,0,4.630178670658546
Futures [Album Version],The Middle,1.843748408454291,0,0,1.843748408454291
Futures [Album Version],High and dry,5.211610611610611,0,0,5.211610611610611
Futures [Album Version],All That We Perceive,1.6881928528987353,0,1,2.6881928528987356
Futures [Album Version],El Otro Lado (Album Version),5.150158664864547,0,1,6.150158664864547
Futures [Album Version],The Christmas Song  (LP Version),9.858271140624081,1,0,10.858271140624081
Futures [Album Version],God_ Please Let Me Go Back,7.040385457335923,0,0,7.040385457335923
Futures [Album Version],Domesticated Lovers,3.8582255979314803,1,0,4.85822559793148
Futures [Album Version],Our Swords (Soundtrack Version),14.254026090868196,1,0,15.254026090868196
Futures [Album Version],Are You In?,2.4320346320346324,0,0,2.4320346320346324
Futures [Album Version],Middle Management (Album Version),6.164102564102564,0,0,6.164102564102564
Futures [Album Version],Drive,1.9333333333333331,0,1,2.933333333333333
Futures [Album Version],It's a Trip,2.972091994692614,0,0,2.972091994692614
Futures [Album Version],Georgia Brown,2.8629329734592894,0,1,3.8629329734592894
Futures [Album Version],Generator,3.2374488256841194,0,1,4.237448825684119
Futures [Album Version],Come Back To Bed,4.398714151345731,0,0,4.398714151345731
Futures [Album Version],He Doesn't Know Why,2.916994847258005,0,0,2.916994847258005
Futures [Album Version],It's The Night Time,2.8935634540897706,0,0,2.8935634540897706
Futures [Album Version],Tu Quieres Volver,4.146705745235157,1,0,5.146705745235157
Futures [Album Version],Last Words (Soundtrack Version),15.664127100969207,0,1,16.664127100969207
Futures [Album Version],Summer Dress 2 (iodine),7.117379189438013,0,1,8.117379189438013
Futures [Album Version],Trani,3.3097740494799313,0,0,3.3097740494799313
Futures [Album Version],Bigger Isn't Better,4.671302381828698,0,0,4.671302381828698
Futures [Album Version],Sun Giant,3.73076923076923,0,0,3.73076923076923
Futures [Album Version],City Love,3.9473389355742294,0,0,3.9473389355742294
Futures [Album Version],Right Back,3.378116001645413,0,1,4.378116001645413
Futures [Album Version],Moonshine,1.68639301874596,0,0,1.68639301874596
Futures [Album Version],Lover,3.7762928248222365,0,0,3.7762928248222365
Futures [Album Version],Neural Rust,3.2558859269385585,0,1,4.255885926938559
Futures [Album Version],Holes To Heaven,3.6592407592407588,0,1,4.659240759240759
It Hasn't Been Long Enough (Album Version),The Cove,3.007245532245532,0,0,3.007245532245532
It Hasn't Been Long Enough (Album Version),Nothing from Nothing,3.4385447885447884,0,0,3.4385447885447884
It Hasn't Been Long Enough (Album Version),Entre Dos Aguas,5.413319154186029,0,0,5.413319154186029
It Hasn't Been Long Enough (Album Version),Under Cold Blue Stars,8.21020025725908,0,0,8.21020025725908
It Hasn't Been Long Enough (Album Version),Riot Radio (Soundtrack Version),17.200261099409698,0,0,17.200261099409698
It Hasn't Been Long Enough (Album Version),Sin límites (I),1.7658302481831893,0,0,1.7658302481831893
It Hasn't Been Long Enough (Album Version),12 segundos de oscuridad,3.941985791985792,0,0,3.941985791985792
It Hasn't Been Long Enough (Album Version),Ears To The Ground (Album Version),10.3431037916332,0,0,10.3431037916332
It Hasn't Been Long Enough (Album Version),Food Chain (Album Version),10.698891631244571,0,0,10.698891631244571
It Hasn't Been Long Enough (Album Version),Stronger,3.2402624207577766,0,0,3.2402624207577766
It Hasn't Been Long Enough (Album Version),Constellations,3.0597386187943463,0,0,3.0597386187943463
It Hasn't Been Long Enough (Album Version),You're My Flame [Album Version],5.700905544403997,0,0,5.700905544403997
It Hasn't Been Long Enough (Album Version),Learn To Fly,5.01204236939531,1,0,6.01204236939531
It Hasn't Been Long Enough (Album Version),Apuesta Por El Rock 'N' Roll,8.122750263152739,0,0,8.122750263152739
It Hasn't Been Long Enough (Album Version),Paper Gangsta,5.877822658937211,0,0,5.877822658937211
It Hasn't Been Long Enough (Album Version),You Don't Have To Believe Me (Album Version),8.291841491841492,0,0,8.291841491841492
It Hasn't Been Long Enough (Album Version),Nothing Gives Me Pleasure,9.727201883084234,0,0,9.727201883084234
It Hasn't Been Long Enough (Album Version),Ugly Stories,6.526856150385561,0,0,6.526856150385561
It Hasn't Been Long Enough (Album Version),Soy,1.4684065934065933,0,0,1.4684065934065933
It Hasn't Been Long Enough (Album Version),Winter In The Hamptons,3.5590335618973388,0,0,3.5590335618973388
It Hasn't Been Long Enough (Album Version),Stacked Actors,5.099979432332373,0,0,5.099979432332373
It Hasn't Been Long Enough (Album Version),Sehr kosmisch,2.267909867909868,0,0,2.267909867909868
It Hasn't Been Long Enough (Album Version),Silvery Sleds (Album Version),16.685473659467462,0,0,16.685473659467462
It Hasn't Been Long Enough (Album Version),My Love Has Gone,5.1051952949011765,0,0,5.1051952949011765
It Hasn't Been Long Enough (Album Version),Hollywood Bass Player,8.06894653334282,0,0,8.06894653334282
It Hasn't Been Long Enough (Album Version),Heaven's gonna burn your eyes,7.587691221746949,0,0,7.587691221746949
It Hasn't Been Long Enough (Album Version),Leap Year,8.192476967476967,0,0,8.192476967476967
It Hasn't Been Long Enough (Album Version),Summertime (Album Version),6.818922821244802,0,0,6.818922821244802
It Hasn't Been Long Enough (Album Version),Pilgrim,4.8702689037828355,0,0,4.8702689037828355
It Hasn't Been Long Enough (Album Version),Outside Villanova (Album Version),9.286754911754912,0,0,9.286754911754912
